1307,VOLKSWAGEN,Polo,Серый,2011
1308,TOYOTA,Ipsum,Серый,2003
1309,SKODA,Rapid,Белый,2015
1310,,,Белый,
1311,PEUGEOT,307,Синий,2009
1312,CHEVROLET,Lacetti,Иные цвета,2008
1313,HONDA,Accord,Иные цвета,2008
1314,HYUNDAI,,Коричневый,2013
1315,ЛИАЗ,5292,Белый,2011
1316,,,"",
1317,SKODA,Octavia,Серый,2011
1318,VOLKSWAGEN,Touareg,Иные цвета,2013
1319,DODGE,Stratus,Серый,2003
1320,OPEL,Astra,Серый,2007
1321,MERCEDES,B-класс,Иные цвета,2007
1322,CHEVROLET,,Черный,2011
1323,,,"",
1324,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Коричневый,2004
1325,ВАЗ,Granta (Гранта),Синий,2013
1326,IVECO,,Белый,2008
1327,MITSUBISHI,Lancer,Серый,2006
1328,ВАЗ,Granta (Гранта),Коричневый,2017
1329,MERCEDES,CLK,Черный,2011
1330,BMW,,Синий,2013
1331,DAEWOO,Matiz,Желтый,2003
1332,MERCEDES,E-класс,Синий,2007
1333,VOLKSWAGEN,Touran,Белый,2014
1334,DAEWOO,Matiz,Иные цвета,2005
1335,HYUNDAI,Solaris,Белый,2013
1336,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Белый,1996
1337,FORD,Focus,Серый,2004
1338,,,Иные цвета,
1339,SUBARU,,Иные цвета,1999
1340,,,"",
1341,FORD,Focus,Желтый,2015
1342,ГОЛАЗ,5256,Белый,2013
1343,ГАЗ,"3302, 33027 и модификации",Белый,2006
1344,ГАЗ,,Синий,2008
1345,ВАЗ,Жигули  ВАЗ-2105 модификации,Синий,1996
1346,Datsun,on-DO,Белый,2016
1347,УРАЛ,,Желтый,2008
1348,MAN,,Красный,2014
1349,TOYOTA,Camry,Серый,2011
1350,SKODA,Octavia,Белый,2013
1351,PEUGEOT,206,Красный,2006
1352,ВАЗ,Нива  ВАЗ-2121 и модификации,Зеленый,2006
1353,VOLKSWAGEN,Tiguan,Белый,2011
1354,VOLKSWAGEN,Passat,Черный,1993
1355,FORD,Fusion,Серый,2008
1356,,,"",
1357,КАМАЗ,,Оранжевый,2013
1358,LIEBHERR,,Иные цвета,2010
1359,AUDI,А4,Иные цвета,2000
1360,TOYOTA,Corolla,Серый,2005
1361,VOLKSWAGEN,Jetta,Черный,2013
1362,КАМАЗ,,Оранжевый,2013
1363,FORD,Mondeo,Серый,2006
1364,IVECO,,Белый,2011
1365,MERCEDES,,Черный,1998
1366,HYUNDAI,,Черный,2010
1367,VOLKSWAGEN,Polo,Белый,2013
1368,ВАЗ,Жигули  ВАЗ-2104 модификации,Синий,2006
1369,RENAULT,Logan,Иные цвета,2015
1370,SUZUKI,Vitara,Серый,2003
1371,FORD,,Белый,2012
1372,FORD,Mondeo,Черный,2006
1373,FORD,Focus,Серый,2007
1374,VOLVO,FH,Красный,2007
1375,RENAULT,Logan,Серый,2008
1376,ЛИАЗ,5292,Многоцветный,2011
1377,DAF,XF95 Series,Многоцветный,2005
1378,,,Белый,1999
1379,TOYOTA,Premio,Серый,2003
1380,MERCEDES,C-класс,Черный,1998
1381,MERCEDES,,Белый,1990
1382,YAMAHA,XJ,Белый,2014
1383,HYUNDAI,Solaris,Черный,2011
1384,HYUNDAI,Solaris,Серый,2013
1385,MERCEDES,190,Иные цвета,1987
1386,HONDA,VT,Черный,2011
1387,TOYOTA,Camry,Черный,2014
1388,,,Иные цвета,2012
1389,MAN,"19,41",Синий,2011
1390,MAN,TGA,Белый,2007
1391,MAZDA,CX-5,Серый,2015
1392,MAN,,Белый,2011
1393,ВАЗ,ВАЗ 2112 и модификации,Зеленый,2007
1394,КАМАЗ,,Оранжевый,2014
1395,HONDA,Civic,Синий,1993
1396,BMW,,Черный,2000
1397,MAN,TGA,Красный,2008
1398,BMW,,Красный,2011
1399,ВАЗ,Ока  ВАЗ-1111 и модификации,Белый,2006
1400,RENAULT,Logan,Иные цвета,2014
1401,,,Иные цвета,
1402,SCANIA,,Белый,1995
1403,BMW,X5,Черный,2011
1404,HONDA,CR-V,Серый,2012
1405,CHEVROLET,,Красный,2012
1406,TOYOTA,Land Cruiser,Черный,2009
1407,VOLVO,XC70,Коричневый,2012
1408,VOLVO,XC60,Черный,2014
1409,TOYOTA,Highlander,Белый,2014
1410,ВАЗ,"Жигули  ВАЗ-2101, 02, 03 и модификации",Фиолетовый,1980
1411,PEUGEOT,,Белый,2012
1412,DAEWOO,Evanda,Иные цвета,2004
1413,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Серый,2001
1414,MERCEDES,E-класс,Синий,1997
1417,GAS GAS,,Желтый,2000
1418,TOYOTA,Camry,Черный,2014
1419,CHEVROLET,Cobalt,Серый,2012
1420,MAZDA,Mazda 3,Красный,2007
1421,ВАЗ,Жигули  ВАЗ-2104 модификации,Синий,2005
1422,MERCEDES,E-класс,Серый,2003
1423,MERCEDES,C-класс,Черный,2016
1424,Прочие марки ТС,,Многоцветный,
1425,MITSUBISHI,Pajero,Белый,1999
1426,MAZDA,Mazda 6,Черный,2006
1427,MAN,TGA,Белый,2003
1428,КАМАЗ,,Оранжевый,2014
1429,TOYOTA,Camry,Серый,2006
1430,HYUNDAI,"Elantra (Lantra, Avante)",Синий,2008
1431,KIA,Picanto,Зеленый,2013
1432,PEUGEOT,,Коричневый,2011
1433,LEXUS,LX,Иные цвета,2014
1434,KIA,Spectra,Черный,2006
1435,DAF,CF-Series,Желтый,2012
1436,NISSAN,Juke,Черный,2014
1437,IVECO,,Белый,2016
1438,MAN,TGA,Белый,2008
1439,IVECO,,Белый,2012
1440,MERCEDES,C-класс,Зеленый,2001
1441,ВАЗ,Priora,Красный,1998
1442,VOLVO,XC70,Коричневый,2008
1443,КАМАЗ,5320,Оранжевый,2010
1444,OPEL,Astra,Серый,2007
1445,HYUNDAI,Porter,Синий,2007
1446,CHEVROLET,,Серый,2012
1447,INFINITI,QX56,Белый,2014
1448,VOLKSWAGEN,Passat,Черный,1992
1449,MAN,33,Белый,2011
1450,Прочие марки ТС,,Красный,2013
1451,MERCEDES,G-класс,Серый,2012
1452,МАЗ,,Оранжевый,1998
1453,FREIGHTLINER,,Зеленый,2006
1454,LAND ROVER,Range Rover,Черный,2007
1455,FORD,,Иные цвета,2005
1456,HONDA,Civic,Оранжевый,2008
1457,TOYOTA,RAV 4,Черный,2010
1458,KIA,Sportage,Белый,2012
1459,RENAULT,Logan,Иные цвета,2012
1460,NISSAN,X-Trail,Черный,2014
1461,VOLKSWAGEN,,Иные цвета,2011
1462,DODGE,Caravan,Черный,2009
1463,КАМАЗ,,Оранжевый,2007
1464,LEXUS,,Синий,2015
1465,VOLKSWAGEN,Polo,Иные цвета,2016
1466,SKODA,Octavia,Черный,2012
1467,OPEL,Antara,Серый,2013
1468,SCANIA,,Оранжевый,2014
1469,MITSUBISHI,L-series,Серый,2013
1470,KIA,Rio,Синий,2013
1471,HYUNDAI,Porter,Серый,2012
1472,AUDI,А3,Белый,2014
1473,NISSAN,Murano,Белый,2013
1474,OPEL,Astra,Серый,2011
1475,IVECO,,Иные цвета,2013
1476,MITSUBISHI,,Красный,2011
1477,ВАЗ,Жигули  ВАЗ-2107 модификации,Иные цвета,2009
1478,OPEL,Sintra,Белый,1997
1479,NISSAN,,Черный,2008
1480,,,Многоцветный,
1481,ЛИАЗ,6213,Синий,2014
1482,ЛИАЗ,,Синий,2014
1483,KIA,Sportage,Синий,2012
1484,ВАЗ,,Иные цвета,2004
1485,Прочие марки ТС,,Иные цвета,2010
1486,ГАЗ,,Белый,2008
1487,ГАЗ,Валдай,Оранжевый,2008
1488,BMW,R 1200,Иные цвета,2007
1489,ЛИАЗ,,Белый,2011
1490,FORD,Focus,Синий,2005
1491,ВАЗ,Жигули  ВАЗ-2107 модификации,Зеленый,2007
1492,CHEVROLET,,Коричневый,2013
1493,SUZUKI,SX4,Оранжевый,2013
1494,ГОЛАЗ,,Белый,2013
1495,ПАЗ,,Белый,2015
1496,MERCEDES,,Иные цвета,2008
1497,DAF,XF105 series,Белый,2007
1498,MERCEDES,Фургон 4х2 (1931; 1831; 1520; 1217 Frigo),Желтый,1998
1499,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Иные цвета,2011
1500,КАМАЗ,,Иные цвета,2011
1501,LAND ROVER,Discovery,Черный,2000
1502,МАЗ-МАН,64226,Белый,2013
1503,MERCEDES,,Белый,2002
1504,CITROEN,Berlingo,Белый,1997
1505,MERCEDES,Vito,Черный,2013
1506,ГАЗ,,Иные цвета,2016
1507,JEEP,Cherokee,Черный,2007
1508,KIA,Ceed,Серый,2012
1509,FORD,Focus,Черный,2006
1510,Мотоцикл,,Белый,2012
1511,МАЗ-МАН,,Белый,2008
1512,RENAULT,Logan,Белый,2013
1513,МАЗ-МАН,630368,Белый,2011
1514,ВАЗ,ВАЗ 2112 и модификации,Иные цвета,2002
1515,HONDA,CBR,Иные цвета,2004
1516,SCANIA,,Желтый,2013
1517,TOYOTA,Land Cruiser,Черный,2004
1518,МАЗ-МАН,,Белый,2010
1519,ВАЗ,ВАЗ 2112 и модификации,Иные цвета,2008
1520,OPEL,Vectra,Иные цвета,1998
1521,DAF,XF105 series,Белый,2008
1522,FORD,,Белый,2013
1523,MERCEDES,E-класс,Черный,1992
1524,MITSUBISHI,Lancer,Серый,2009
1525,ISUZU,,Белый,2014
1526,DAEWOO,Leganza,Черный,1997
1527,MAN,TGA,Красный,2008
1528,MITSUBISHI,Lancer,Красный,2008
1529,MAN,,Белый,2002
1530,GREAT WALL,,Черный,2012
1531,МАЗ,53360,Белый,2004
1532,HYUNDAI,Solaris,Черный,2011
1533,MITSUBISHI,Lancer,Черный,2004
1534,MERCEDES,Sprinter,Белый,2002
1535,DAEWOO,,Белый,1994
1536,VOLVO,S60,Иные цвета,2014
1537,KIA,Ceed,Зеленый,2008
1538,МАЗ-МАН,,Белый,2006
1539,МАЗ-МАН,,Иные цвета,2001
1540,AUDI,А6,Синий,1998
1541,VOLKSWAGEN,Polo,Черный,2011
1542,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,2001
1543,OPEL,Astra,Серый,2007
1544,ЛИАЗ,5292,Белый,2012
1545,IVECO,EuroTrakker,Белый,2008
1546,MERCEDES,Axor,Белый,2011
1547,PEUGEOT,107,Желтый,2009
1548,VOLKSWAGEN,Golf,Белый,1992
1549,MERCEDES,Actros,Синий,2008
1550,ВАЗ,ВАЗ 2114 и модификации,Иные цвета,2007
1551,NISSAN,Qashgai,Серый,2014
1552,VOLKSWAGEN,Polo,Иные цвета,2014
1553,ЛИАЗ,6213,Белый,2012
1554,HYUNDAI,,Черный,2014
1555,KIA,Ceed,Белый,2010
1556,KIA,Rio,Синий,2014
1557,NISSAN,Note,Иные цвета,2007
1558,КАМАЗ,6511,Оранжевый,2006
1559,MAN,,Серый,1991
1560,Прочие марки грузовых ТС,,Синий,1987
1561,SKODA,Fabia,Иные цвета,2010
1562,NISSAN,,Красный,2014
1563,FORD,Mondeo,Иные цвета,2004
1564,HYUNDAI,"Elantra (Lantra, Avante)",Белый,2008
1565,TOYOTA,Land Cruiser,Черный,2011
1566,MAZDA,Mazda 3,Серый,2008
1567,RENAULT,,Иные цвета,2015
1568,CHEVROLET,Orlando,Иные цвета,2007
1569,MERCEDES,Axor,Черный,2012
1570,DAEWOO,Nubira,Серый,1999
1571,CHEVROLET,Aveo,Серый,2013
1572,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2006
1573,ВАЗ,ВАЗ 2114 и модификации,Многоцветный,2004
1574,CITROEN,C4,Черный,2012
1575,KIA,Rio,Серый,2018
1576,RENAULT,Megane,Коричневый,2014
1577,MAZDA,Mazda 3,Черный,2007
1578,SKODA,Octavia,Иные цвета,2013
1579,BMW,R 1200,Синий,2014
1580,SKODA,Octavia,Серый,2015
1581,MAZDA,Mazda 3,Черный,2007
1582,HONDA,CR-V,Черный,2008
1583,HYUNDAI,Solaris,Иные цвета,2011
1584,BMW,,Черный,2016
1585,AUDI,А4,Серый,1998
1586,CHEVROLET,Cruze,Белый,2014
1587,ГОЛАЗ,,Белый,2013
1588,VOLKSWAGEN,Polo,Желтый,2015
1589,KIA,Rio,Черный,2012
1590,VOLKSWAGEN,Transporter,Красный,1993
1591,HYUNDAI,ix35,Коричневый,2012
1592,ВАЗ,Priora,Белый,2013
1593,OPEL,Vectra,Синий,1999
1594,КАМАЗ,,Оранжевый,2014
1595,RENAULT,Duster,Коричневый,2012
1596,Прочие марки ТС,,"",
1597,ВАЗ,Жигули  ВАЗ-2107 модификации,Синий,1998
1598,VOLKSWAGEN,Passat,Черный,1999
1599,ГАЗ,,Иные цвета,2004
1600,AUDI,А3,Белый,2010
1601,NISSAN,Almera,Иные цвета,2003
1602,MITSUBISHI,Lancer,Синий,2004
1603,CITROEN,C3,Красный,2005
1604,ГАЗ,"ГАЗ 3102, 3102-101, 3102-311",Черный,1985
1605,CHEVROLET,,Коричневый,2014
1606,КАМАЗ,,Оранжевый,2013
1607,HYUNDAI,Solaris,Желтый,2014
1608,KIA,Sorento,Черный,2003
1609,KAWASAKI,,Серый,2006
1610,HYUNDAI,Santa FE,Иные цвета,2013
1611,YAMAHA,XJ,Черный,2009
1612,SKODA,Octavia,Серый,2012
1613,BMW,X3,Черный,2014
1614,HYUNDAI,"Elantra (Lantra, Avante)",Белый,2011
1615,MERCEDES,,Черный,
1616,AUDI,А6,Черный,2014
1617,FORD,,Белый,2009
1618,BMW,5er,Черный,1996
1619,HYUNDAI,Solaris,Белый,2016
1620,NISSAN,X-Trail,Черный,2015
1621,NISSAN,Teana,Черный,2007
1622,FORD,Kuga,Черный,2015
1623,KIA,Ceed,Красный,2016
1624,CHRYSLER,300C,Иные цвета,2008
1625,HYUNDAI,ix35,Черный,2012
1626,FIAT,,Серый,1998
1627,KIA,Rio,Белый,2016
1628,HYUNDAI,Solaris,Белый,2015
1629,HYUNDAI,Solaris,Иные цвета,2016
1630,КАМАЗ,,Синий,2015
1631,BMW,,Черный,2008
1632,CHEVROLET,,Красный,2008
1633,HONDA,CR-V,Синий,2007
1634,MERCEDES,CLS,Серый,2016
1635,VOLKSWAGEN,Polo,Белый,2012
1636,VOLKSWAGEN,Touareg,Синий,2006
1637,MERCEDES,C-класс,Черный,2003
1638,TOYOTA,Avensis,Серый,2004
1639,VOLKSWAGEN,Passat,Иные цвета,1990
1640,AUDI,А4,Синий,2015
1641,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2014
1642,MAN,TGA,Красный,2002
1643,KIA,Ceed,Черный,2007
1644,VOLKSWAGEN,Touareg,Коричневый,2010
1645,MERCEDES,Sprinter,Иные цвета,2008
1646,HYUNDAI,,Иные цвета,2010
1647,,,"",
1648,TOYOTA,,Серый,2011
1649,HYUNDAI,HD,Белый,2015
1650,ВАЗ,ВАЗ 2114 и модификации,Иные цвета,2010
1651,VOLKSWAGEN,,Серый,2013
1652,ГАЗ,,Иные цвета,2013
1653,VOLKSWAGEN,Polo,Белый,2012
1654,IVECO,,Белый,2014
1655,VOLKSWAGEN,Polo,Желтый,2012
1656,LEXUS,IS,Иные цвета,2006
1657,KIA,Cerato,Иные цвета,2007
1658,RENAULT,Logan,Иные цвета,2012
1659,ГАЗ,"3302, 33027 и модификации",Белый,2007
1660,MERCEDES,Actros,Красный,2008
1661,KIA,Ceed,Синий,2014
1662,MERCEDES,,Серый,2008
1663,CHEVROLET,,Зеленый,2007
1664,ВАЗ,ВАЗ 2114 и модификации,Иные цвета,2010
1665,VOLKSWAGEN,Touareg,Серый,2011
1666,ГАЗ,27527 и модификации,Синий,2007
1667,FORD,,Желтый,2014
1668,INFINITI,,Черный,2011
1669,ЛИАЗ,5292,Белый,2011
1670,HYUNDAI,Solaris,Желтый,2015
1671,OPEL,Astra,Серый,2005
1672,HYUNDAI,Sonata,Черный,2005
1673,HONDA,Element,Оранжевый,2005
1674,ГАЗ,"3302, 33027 и модификации",Белый,2005
1675,SKODA,Octavia,Желтый,2014
1676,VOLKSWAGEN,Polo,Серый,2013
1677,ЛИАЗ,5292,Синий,2017
1678,FORD,Ranger,Синий,2009
1679,SUZUKI,VS,Синий,1992
1680,DAEWOO,Matiz,Синий,2007
1681,HYUNDAI,Solaris,Желтый,2013
1682,AUDI,Q7,Черный,2008
1683,МАЗ,,Иные цвета,1993
1684,MAN,,Красный,2012
1685,TOYOTA,Corolla,Серый,2008
1686,MAN,,Красный,2013
1687,SCANIA,R,Синий,2007
1688,MITSUBISHI,,Серый,2000
1689,NISSAN,Teana,Черный,2011
1690,VOLKSWAGEN,Tiguan,Черный,2011
1691,HYUNDAI,Solaris,Белый,2016
1692,VOLKSWAGEN,Polo,Желтый,2016
1693,CITROEN,C4,Иные цвета,2012
1694,SUZUKI,GSF,Красный,2001
1695,FIAT,Ducato,Белый,2012
1696,VOLVO,FM,Белый,2013
1697,VOLKSWAGEN,Passat,Белый,2012
1698,VOLKSWAGEN,Polo,Белый,2015
1699,BMW,X3,Синий,2017
1700,KIA,Rio,Белый,2016
1701,ГОЛАЗ,,Многоцветный,2013
1702,,,"",
1703,VOLKSWAGEN,Polo,Черный,2012
1704,ЗИЛ,2502,Синий,2011
1705,МАЗ,,Белый,2012
1706,KIA,Sportage,Белый,2014
1707,HYUNDAI,Santa FE,Белый,2014
1708,KIA,,Черный,2013
1709,ЛИАЗ,,Белый,2011
1710,ГАЗ,2752  Соболь  и модификации,Синий,2012
1711,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2008
1712,ГАЗ,"2310, 23109 и модификации",Белый,2010
1713,KIA,Ceed,Серый,2014
1714,VOLKSWAGEN,Polo,Белый,2012
1715,BMW,5er,Черный,2014
1716,HYUNDAI,Solaris,Белый,2018
1717,DAEWOO,Nexia,Красный,2007
1718,CHEVROLET,,Черный,2008
1719,ВАЗ,Нива  ВАЗ-2121 и модификации,Серый,2017
1720,HONDA,VF,Синий,2000
1721,ГАЗ,"2705  Газель , 27057 и модификации",Синий,2004
1722,КАМАЗ,5321,Серый,1997
1723,ВАЗ,Жигули  ВАЗ-2106 модификации,Красный,1995
1724,FORD,Focus,Белый,2014
1725,DAEWOO,Matiz,Серый,2003
1726,VOLKSWAGEN,Transporter,Белый,1992
1727,FORD,Focus,Желтый,2017
1728,MERCEDES,Actros,Красный,2017
1729,FORD,Focus,Черный,2013
1730,MITSUBISHI,Outlander,Серый,2012
1731,MAZDA,Mazda 5,Черный,2011
1732,ВАЗ,Granta (Гранта),Черный,2014
1733,ГАЗ,"2705  Газель , 27057 и модификации",Серый,2005
1734,TOYOTA,Camry,Черный,2012
1735,Прочие марки ТС,,Синий,2012
1736,VOLKSWAGEN,Golf,Синий,2011
1737,MAN,,Белый,2012
1738,VOLKSWAGEN,Golf,Черный,2012
1739,NISSAN,,Черный,2011
1740,МАЗ-МАН,,Белый,2008
1741,FORD,Focus,Иные цвета,2008
1742,VOLVO,S40,Красный,2008
1743,YAMAHA,,Черный,2013
1744,VOLKSWAGEN,Passat,Синий,2000
1745,HYUNDAI,,Коричневый,2013
1746,MERCEDES,,Черный,2011
1747,VOLKSWAGEN,Passat,Красный,1990
1748,KAWASAKI,,Черный,2012
1749,NISSAN,Almera,Черный,2008
1750,OPEL,Astra,Белый,2013
1751,NISSAN,Qashgai,Коричневый,2014
1752,ЛИАЗ,5292,Зеленый,2011
1753,МАЗ,,Белый,2014
1754,RENAULT,Megane,Серый,2009
1755,KIA,Sorento,Серый,2011
1756,HYUNDAI,Solaris,Белый,2016
1757,BMW,X1,Синий,2017
1758,RENAULT,Logan,Черный,2014
1759,MAZDA,Mazda 6,Коричневый,2012
1760,ГОЛАЗ,,Многоцветный,2013
1761,VOLKSWAGEN,Golf,Черный,2000
1762,ВАЗ,ВАЗ 2114 и модификации,Синий,2004
1763,FOTON,Auman,Белый,2012
1764,PEUGEOT,Partner,Белый,2013
1765,HYUNDAI,Porter,Белый,2014
1766,HYUNDAI,Solaris,Белый,2013
1767,PORSCHE,Cayenne,Синий,2013
1768,MITSUBISHI,,Желтый,2002
1769,NISSAN,Murano,Иные цвета,2013
1770,ГАЗ,"3302, 33027 и модификации",Синий,2007
1771,HYUNDAI,Getz,Синий,2008
1772,FAW,Jetta,Синий,2008
1773,ВАЗ,ВАЗ 2114 и модификации,Серый,2013
1774,KIA,Ceed,Черный,2014
1775,MERCEDES,,Иные цвета,2006
1776,ГАЗ,,Белый,2015
1777,SKODA,Octavia,Белый,2014
1778,MERCEDES,C-класс,Белый,2013
1779,TOYOTA,Camry,Синий,2006
1780,ЛИАЗ,5292,Многоцветный,2012
1781,ЛИАЗ,5292,Синий,2017
1782,HYUNDAI,Accent,Иные цвета,2002
1783,ВАЗ,Granta (Гранта),Белый,2016
1784,КАМАЗ,6520,Оранжевый,2016
1785,VOLKSWAGEN,Polo,Желтый,2015
1786,HYUNDAI,Solaris,Белый,2014
1787,MERCEDES,C-класс,Белый,2008
1788,CITROEN,,Белый,2008
1789,SUBARU,,Черный,2009
1790,DAEWOO,Matiz,Серый,2012
1791,VOLKSWAGEN,Passat,Серый,2006
1792,HYUNDAI,Solaris,Иные цвета,2017
1793,HYUNDAI,Solaris,Белый,2011
1794,DAEWOO,Nexia,Белый,2017
1795,NISSAN,Teana,Черный,2012
1796,HONDA,Accord,Черный,2012
1797,ВАЗ,Granta (Гранта),Белый,2015
1798,TOYOTA,Highlander,Черный,2014
1799,FORD,Fusion,Фиолетовый,2008
1800,МАЗ-МАН,,Серый,2003
1801,OPEL,Astra,Белый,1999
1802,VOLVO,S40,Синий,2008
1803,SKODA,Octavia,Белый,2015
1804,BMW,,Серый,2003
1805,YAMAHA,,Синий,2004
1806,,,"",
1807,FORD,Focus,Серый,2013
1808,OPEL,Astra,Коричневый,2014
1809,МАЗ-МАН,,Синий,2006
1810,МАЗ-МАН,,Белый,2008
1811,BMW,1er,Белый,2012
1812,KIA,Rio,Белый,2016
1813,MERCEDES,E-класс,Черный,2015
1814,OPEL,Astra,Черный,2010
1815,MERCEDES,Фургон 4х2 (1931; 1831; 1520; 1217 Frigo),Белый,2014
1816,LEXUS,LX,Черный,2008
1817,МАЗ-МАН,,Белый,2007
1818,SCANIA,113,Оранжевый,1994
1819,VOLKSWAGEN,Passat,Черный,2013
1820,NISSAN,Almera,Синий,1997
1821,KIA,Rio,Желтый,2014
1822,HYUNDAI,Tucson,Красный,2008
1823,VOLKSWAGEN,Polo,Белый,2016
1824,NISSAN,X-Trail,Серый,2007
1825,MAN,TGA,Белый,2007
1826,КАМАЗ,,Оранжевый,2011
1827,ВАЗ,Жигули  ВАЗ-2104 модификации,Иные цвета,2005
1828,KIA,Carens,Иные цвета,2005
1829,ВАЗ,Жигули  ВАЗ-2106 модификации,Фиолетовый,2001
1830,HYUNDAI,Solaris,Белый,2016
1831,DAF,,Белый,2006
1832,OPEL,Astra,Желтый,2013
1833,KIA,Rio,Белый,2015
1834,ВАЗ,Жигули  ВАЗ-2107 модификации,Синий,2003
1835,MERCEDES,ML,Черный,2007
1836,MAZDA,CX-5,Белый,2014
1837,FORD,Focus,Иные цвета,2011
1838,ВАЗ,Largus (Ларгус),Иные цвета,2013
1839,VAUXHALL,Chevette,Черный,2014
1840,HYUNDAI,"Elantra (Lantra, Avante)",Синий,2014
1841,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,2015
1842,TOYOTA,RAV 4,Черный,2014
1843,IVECO,,Белый,2013
1844,ВАЗ,Жигули  ВАЗ-2105 модификации,Зеленый,2006
1845,,,"",
1846,HYUNDAI,Tucson,Черный,2008
1847,MITSUBISHI,Colt,Черный,2005
1848,КАМАЗ,6511,Оранжевый,2013
1849,HYUNDAI,Solaris,Желтый,2013
1850,HYUNDAI,Solaris,Серый,2014
1851,NISSAN,Tiida,Серый,2012
1852,BMW,X5,Черный,2015
1853,JEEP,Grand Cherokee,Черный,2013
1854,VOLKSWAGEN,Polo,Белый,2012
1855,ЛИАЗ,5292,Белый,2011
1856,BMW,5er,Белый,1989
1857,FIAT,,Белый,2014
1858,MAZDA,CX-5,Черный,2012
1859,HYUNDAI,ix35,Коричневый,2013
1860,CHEVROLET,Cruze,Красный,2013
1861,HYUNDAI,H100,Синий,2012
1862,HYUNDAI,Aero Town,Зеленый,2000
1863,VOLKSWAGEN,Polo,Серый,2016
1864,MERCEDES,CLK,Иные цвета,2014
1865,HYUNDAI,Solaris,Желтый,2014
1866,KIA,Rio,Белый,2013
1867,МАЗ-МАН,,Многоцветный,2007
1868,SSANGYONG,,Черный,2007
1869,GEELY,Emgrand,Иные цвета,2007
1870,MERCEDES,Actros,Красный,2017
1871,ГАЗ,,Белый,2008
1872,ЛИАЗ,6213,Белый,2013
1873,OPEL,Astra,Черный,2009
1874,VOLVO,FH,Синий,1996
1875,SUZUKI,,Иные цвета,
1876,CHEVROLET,,Желтый,2008
1877,SUBARU,Forester,Серый,2007
1878,MAZDA,Mazda 6,Синий,2003
1879,VOLVO,S60,Черный,2006
1880,MERCEDES,E-класс,Красный,1996
1881,SCANIA,,Белый,2004
1882,ВИС,,Белый,2015
1883,FAW,A6,Серый,2001
1884,OPEL,Corsa,Серый,2007
1885,VOLVO,FH,Белый,2000
1886,PORSCHE,Panamera,Черный,2012
1887,HYUNDAI,Solaris,Иные цвета,2012
1888,KIA,Rio,Красный,2011
1889,KIA,Rio,Желтый,2015
1890,FORD,Focus,Желтый,2016
1891,MAN,TGA,Зеленый,2005
1892,ВАЗ,,Серый,2009
1893,CHEVROLET,,Красный,2011
1894,LEXUS,GS,Синий,2014
1895,HYUNDAI,Porter,Белый,2007
1896,FORD,Focus,Белый,2013
1897,SKODA,Octavia,Серый,2013
1898,ALFA ROMEO,156,Серый,2003
1899,TOYOTA,Land Cruiser,Черный,2013
1900,KIA,Ceed,Серый,2009
1901,MERCEDES,GL,Серый,2015
1902,ВАЗ,Largus (Ларгус),Коричневый,2014
1903,SEAT,Leon,Белый,2012
1904,SCANIA,113,Красный,1992
1905,MERCEDES,B-класс,Черный,2014
1906,,,Белый,
1907,MERCEDES,ML,Черный,2007
1908,VOLKSWAGEN,Jetta,Коричневый,2011
1909,INFINITI,QX-серия,Черный,2015
1910,КАМАЗ,6520,Оранжевый,2012
1911,KIA,Cerato,Серый,2009
1912,NISSAN,Teana,Черный,2010
1913,KIA,Rio,Белый,2016
1914,ГОЛАЗ,5256,Многоцветный,2013
1915,HYUNDAI,Solaris,Желтый,2013
1916,FORD,Focus,Белый,2008
1917,TOYOTA,Land Cruiser,Серый,2010
1918,ГАЗ,"3302, 33027 и модификации",Белый,2006
1919,NISSAN,Almera,Синий,2008
1920,HYUNDAI,HD,Белый,2013
1921,VOLKSWAGEN,Golf,Синий,2014
1922,BMW,X6,Черный,2012
1923,Прочие марки ТС,,Синий,2013
1924,IVECO,Eurocargo,Белый,2004
1925,KIA,Ceed,Черный,2013
1926,ВАЗ,Kalina,Зеленый,2011
1927,MAZDA,Mazda 6,Черный,2006
1928,VOLKSWAGEN,Polo,Белый,2013
1929,HYUNDAI,Accent,Серый,2007
1930,HYUNDAI,Solaris,Желтый,2016
1931,TOYOTA,Camry,Иные цвета,2015
1932,HYUNDAI,Sonata,Синий,2005
1933,ЗИЛ,,Синий,1998
1934,MAN,,Белый,2011
1935,МАЗ-МАН,,Белый,2011
1936,VOLKSWAGEN,Golf,Красный,2002
1937,FORD,Galaxy,Желтый,2014
1938,VOLKSWAGEN,Transporter,Иные цвета,1997
1939,TOYOTA,Camry,Иные цвета,1996
1940,ГОЛАЗ,,Иные цвета,2013
1941,VOLKSWAGEN,LT,Серый,2006
1942,МАЗ-МАН,,Синий,2013
