2302,Водитель,10,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1707,921
2303,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1708,922
2304,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1708,922
2305,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1708,922
2306,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1708,922
2307,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1709,922
2308,Водитель,32,Не пострадал,мужчина,Нет (не скрывался),1709,922
2309,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1709,922
2310,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1710,923
2311,Водитель,5,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1711,923
2312,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1712,923
2313,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),1713,924
2314,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,924
2315,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1714,925
2316,Водитель,1,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1715,925
2317,Водитель,2,Не пострадал,мужчина,Нет (не скрывался),1716,926
2318,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,926
2319,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1717,927
2320,Водитель,11,Не пострадал,мужчина,Нет (не скрывался),1717,927
2321,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1717,927
2322,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1718,927
2323,Водитель,33,Не пострадал,мужчина,Нет (не скрывался),1719,928
2324,Водитель,6,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1720,928
2325,Водитель,21,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1721,929
2326,Водитель,10,Не пострадал,мужчина,Нет (не скрывался),1722,929
2327,Водитель,95,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1723,930
2328,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),1724,930
2329,Водитель,6,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",,Нет (не скрывался),1725,931
2330,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1726,931
2331,Водитель,1,Не пострадал,мужчина,Нет (не скрывался),1727,932
2332,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1727,932
2333,Водитель,24,Не пострадал,мужчина,Нет (не скрывался),1728,932
2334,Водитель,13,Не пострадал,мужчина,Нет (не скрывался),1729,933
2335,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1729,933
2336,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),,933
2337,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1730,934
2338,Водитель,54,Не пострадал,мужчина,Нет (не скрывался),1730,934
2339,Водитель,20,Не пострадал,женщина,Нет (не скрывался),1731,934
2340,Водитель,6,Не пострадал,мужчина,Нет (не скрывался),1732,935
2341,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",,Нет (не скрывался),1732,935
2342,Водитель,19,Не пострадал,мужчина,Нет (не скрывался),1733,935
2343,Водитель,7,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1734,936
2344,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1735,936
2345,Водитель,6,Не пострадал,мужчина,Нет (не скрывался),1736,936
2346,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1737,937
2347,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1738,937
2348,Водитель,7,Не пострадал,женщина,Нет (не скрывался),1738,937
2349,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1739,938
2350,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1739,938
2351,Водитель,30,Не пострадал,мужчина,Нет (не скрывался),1739,938
2352,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1740,938
2353,Водитель,10,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1741,938
2354,Водитель,10,Не пострадал,мужчина,Нет (не скрывался),1742,939
2355,Водитель,11,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1743,939
2356,Водитель,15,Не пострадал,,Нет (не скрывался),1744,940
2357,Водитель,11,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1745,940
2358,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),1746,941
2359,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,941
2360,Водитель,5,Скончался на месте ДТП до приезда скорой медицинской помощи,мужчина,Нет (не скрывался),1747,942
2361,Водитель,15,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1748,943
2362,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1749,943
2363,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1750,943
2364,Водитель,1,Не пострадал,женщина,Нет (не скрывался),1751,943
2365,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1752,944
2366,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1752,944
2367,Водитель,39,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1753,945
2368,Водитель,13,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1754,946
2369,Водитель,15,Не пострадал,мужчина,"Скрылся, впоследствии разыскан (установлен)",1755,946
2370,Водитель,21,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1756,947
2371,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1757,947
2372,Водитель,25,Не пострадал,мужчина,Нет (не скрывался),1758,947
2373,Водитель,39,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1759,948
2374,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),1760,948
2375,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1761,949
2376,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,949
2377,Водитель,5,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1762,950
2378,Водитель,35,Не пострадал,мужчина,Нет (не скрывался),1763,950
2379,Водитель,1,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1764,951
2380,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),1765,951
2381,Водитель,4,Не пострадал,мужчина,Нет (не скрывался),1766,951
2382,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1767,952
2383,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,952
2384,Водитель,29,Не пострадал,женщина,Нет (не скрывался),1768,953
2385,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1769,953
2386,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1769,953
2387,Водитель,6,Не пострадал,мужчина,Нет (не скрывался),1770,954
2388,Водитель,9,Не пострадал,женщина,Нет (не скрывался),1771,954
2389,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1771,954
2390,Водитель,42,Не пострадал,мужчина,Нет (не скрывался),1772,954
2391,Водитель,4,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1773,955
2392,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),1774,955
2393,Водитель,13,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1775,956
2394,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1776,956
2395,Водитель,9,Не пострадал,мужчина,Нет (не скрывался),1777,957
2396,Водитель,8,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1778,957
2397,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1779,957
2398,Водитель,0,Не пострадал,мужчина,Нет (не скрывался),1780,958
2399,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1780,958
2400,Водитель,26,Не пострадал,мужчина,Нет (не скрывался),1781,958
2401,Водитель,3,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1782,959
2402,Водитель,2,Скончался на месте ДТП до приезда скорой медицинской помощи,мужчина,Нет (не скрывался),1783,960
2403,Водитель,10,Не пострадал,мужчина,Нет (не скрывался),1784,960
2404,Водитель,25,Скончался в течение 8 суток,мужчина,Нет (не скрывался),1785,961
2405,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1786,961
2406,Водитель,3,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1787,961
2407,Водитель,4,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1788,962
2408,Водитель,11,Не пострадал,женщина,Нет (не скрывался),1789,962
2409,Водитель,0,Не пострадал,мужчина,Нет (не скрывался),1790,963
2410,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1790,963
2411,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1791,963
2412,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),1792,964
2413,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1793,964
2414,Водитель,18,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1793,964
2415,Водитель,4,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1794,965
2416,Водитель,5,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1795,965
2417,Водитель,11,Не пострадал,женщина,Нет (не скрывался),1796,966
2418,Водитель,6,Не пострадал,мужчина,Нет (не скрывался),1797,966
2419,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1797,966
2420,Водитель,35,Не пострадал,мужчина,Нет (не скрывался),1798,966
2421,Водитель,26,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1799,967
2422,Водитель,19,Не пострадал,женщина,Нет (не скрывался),1800,967
2423,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1801,968
2424,Водитель,25,Не пострадал,женщина,Нет (не скрывался),1802,968
2425,Водитель,17,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1803,968
2426,Водитель,8,Не пострадал,мужчина,Нет (не скрывался),1804,969
2427,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1805,969
2428,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1805,969
2429,Водитель,,"",,Скрылся и впоследствии не установлен,1806,970
2430,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,970
2431,Водитель,7,Не пострадал,женщина,Нет (не скрывался),1807,971
2432,Водитель,7,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1808,971
2433,Водитель,14,Скончался на месте ДТП до приезда скорой медицинской помощи,мужчина,Нет (не скрывался),1809,972
2434,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1810,972
2435,Водитель,6,Не пострадал,женщина,Нет (не скрывался),1811,973
2436,Водитель,4,Не пострадал,мужчина,Нет (не скрывался),1812,973
2437,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1812,973
2438,Водитель,29,Не пострадал,мужчина,Нет (не скрывался),1813,973
2439,Водитель,6,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1814,974
2440,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,974
2482,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,990
2483,Водитель,,Не пострадал,,Скрылся и впоследствии не установлен,1845,991
2441,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",,Нет (не скрывался),1815,975
2442,Водитель,15,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1815,975
2443,Водитель,14,Не пострадал,мужчина,Нет (не скрывался),1816,975
2444,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),1817,975
2445,Водитель,9,Не пострадал,мужчина,Нет (не скрывался),1818,975
2446,Водитель,14,Не пострадал,женщина,Нет (не скрывался),1819,976
2447,Водитель,5,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1820,976
2448,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1820,976
2449,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1820,976
2450,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1821,977
2451,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),1821,977
2452,Водитель,15,Не пострадал,мужчина,Нет (не скрывался),1822,977
2453,Водитель,6,Не пострадал,,Нет (не скрывался),1823,978
2454,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1823,978
2455,Водитель,24,Не пострадал,мужчина,Нет (не скрывался),1824,978
2456,Водитель,31,Не пострадал,мужчина,Нет (не скрывался),1825,979
2457,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1826,979
2458,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1827,980
2459,Водитель,30,Не пострадал,мужчина,Нет (не скрывался),1827,980
2460,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1828,980
2461,Водитель,95,Не пострадал,мужчина,Нет (не скрывался),1829,981
2462,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,981
2463,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1830,982
2464,Водитель,9,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1830,982
2465,Водитель,9,Не пострадал,мужчина,Нет (не скрывался),1831,982
2466,Водитель,4,Не пострадал,женщина,Нет (не скрывался),1832,983
2467,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1833,983
2468,Водитель,20,Не пострадал,,Нет (не скрывался),1833,983
2469,Водитель,4,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1834,984
2470,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1835,984
2471,Водитель,23,Не пострадал,мужчина,Нет (не скрывался),1836,985
2472,Водитель,7,Не пострадал,женщина,Нет (не скрывался),1837,985
2473,Водитель,5,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1838,985
2474,Водитель,11,Не пострадал,мужчина,Нет (не скрывался),1839,986
2475,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,986
2476,Водитель,13,Не пострадал,женщина,Нет (не скрывался),1840,987
2477,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,987
2478,Водитель,26,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1841,988
2479,Водитель,0,Не пострадал,мужчина,Нет (не скрывался),1842,988
2480,Водитель,15,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1843,989
2481,Водитель,11,Не пострадал,мужчина,"Скрылся, впоследствии разыскан (установлен)",1844,990
2484,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,991
2485,Водитель,25,Не пострадал,мужчина,Нет (не скрывался),1846,992
2486,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,992
2487,Водитель,23,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1847,993
2488,Водитель,34,Не пострадал,мужчина,Нет (не скрывался),1848,993
2489,Водитель,4,Не пострадал,мужчина,Нет (не скрывался),1849,994
2490,Водитель,17,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1850,994
2491,Водитель,19,Не пострадал,женщина,Нет (не скрывался),1851,995
2492,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1852,995
2493,Водитель,19,Не пострадал,мужчина,Нет (не скрывался),1852,995
2494,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1853,996
2495,Пешеход,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),,996
2496,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1854,997
2497,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),,997
2498,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),1855,998
2499,Водитель,15,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1856,998
2500,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1857,999
2501,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1857,999
2502,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),1858,999
2503,Водитель,12,Не пострадал,мужчина,Нет (не скрывался),1859,1000
2504,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1859,1000
2505,Водитель,18,Не пострадал,мужчина,Нет (не скрывался),1860,1000
2506,Водитель,31,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1861,1001
2507,Водитель,7,Не пострадал,мужчина,Нет (не скрывался),1862,1001
2508,Водитель,1,Не пострадал,мужчина,Нет (не скрывался),1863,1002
2509,"Пешеход, перед ДТП находившийся в (на) ТС в качестве водителя или пешеход, перед ДТП находившийся в (на) ТС в качестве пассажира",,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),,1002
2510,Водитель,5,Не пострадал,мужчина,Нет (не скрывался),1864,1003
2511,Водитель,17,Не пострадал,мужчина,Нет (не скрывался),1865,1003
2512,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1865,1003
2513,Водитель,2,Не пострадал,мужчина,Нет (не скрывался),1866,1004
2514,Пешеход,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),,1004
2515,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),1867,1005
2516,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",женщина,Нет (не скрывался),1867,1005
2517,Водитель,16,Не пострадал,мужчина,Нет (не скрывался),1868,1006
2518,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1869,1006
2519,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1869,1006
2520,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1869,1006
2521,Водитель,20,Не пострадал,мужчина,Нет (не скрывался),1869,1006
2522,Водитель,40,Не пострадал,мужчина,Нет (не скрывался),1870,1007
2523,Водитель,95,"Раненый, находящийся (находившийся) на стационарном лечении",мужчина,Нет (не скрывался),1871,1007
2524,Пассажир,,"Раненый, находящийся (находившийся) на стационарном лечении",женщина,Нет (не скрывался),1872,1008
2525,Водитель,28,Не пострадал,мужчина,Нет (не скрывался),1872,1008
2526,Пассажир,,"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",мужчина,Нет (не скрывался),1873,1009
